STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/1999,38,43,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/1999,36,41,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/1999,31,36,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/1999,22,27,16,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/1999,22,29,14,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/1999,31,35,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/1999,34,40,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/1999,39,47,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/1999,42,50,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/1999,46,50,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/1999,42,46,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/1999,42,49,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/1999,49,56,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/1999,43,53,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/1999,36,43,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/1999,42,48,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/1999,30,40,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/1999,26,35,17,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/1999,28,35,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/1999,35,42,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/1999,33,40,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/1999,32,39,24,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/1999,39,50,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/1999,38,44,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/1999,37,41,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/1999,41,50,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/1999,54,65,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/1999,57,70,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/1999,43,47,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/1999,43,52,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/1999,43,50,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/1999,45,52,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/1999,44,52,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/1999,52,58,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/1999,45,52,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/1999,43,52,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/1999,46,54,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/1999,46,52,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/1999,57,68,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/1999,55,61,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/1999,62,74,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/1999,58,64,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/1999,57,64,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/1999,51,54,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/1999,54,64,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/1999,47,58,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/1999,54,63,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/1999,61,73,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/1999,68,80,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/1999,53,64,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/1999,51,60,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/1999,42,46,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/1999,47,56,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/1999,51,60,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/1999,55,65,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/1999,58,68,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/1999,50,55,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/1999,51,58,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/1999,,62,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/1999,51,60,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/1999,48,51,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/1999,,61,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/1999,55,61,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/1999,50,56,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/1999,50,61,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/1999,53,64,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/1999,63,76,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/1999,55,65,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/1999,57,66,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/1999,59,70,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/1999,55,65,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/1999,57,67,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/1999,59,68,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/1999,57,60,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/1999,57,62,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/1999,64,72,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/1999,61,66,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/1999,57,58,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/1999,59,63,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/1999,65,73,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/1999,64,73,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/1999,62,69,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/1999,64,75,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/13/1999,61,71,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/14/1999,58,66,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/15/1999,60,70,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/16/1999,59,68,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/17/1999,61,72,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/18/1999,60,66,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/19/1999,63,65,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/20/1999,65,74,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/1999,65,78,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/1999,69,78,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/1999,62,64,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/1999,61,64,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/1999,62,70,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/1999,66,73,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/1999,64,73,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/1999,69,81,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/1999,76,87,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/1999,77,88,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/1999,79,89,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/1/1999,77,86,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/2/1999,80,85,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/3/1999,75,83,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/4/1999,70,78,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/5/1999,69,78,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/6/1999,69,78,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/7/1999,82,94,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/8/1999,85,93,76,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/9/1999,76,87,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/10/1999,67,73,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/11/1999,66,74,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/12/1999,67,75,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/13/1999,72,78,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/14/1999,73,79,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/15/1999,74,82,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/16/1999,66,73,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/17/1999,62,66,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/18/1999,66,73,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/19/1999,69,79,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/20/1999,67,74,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/21/1999,64,68,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/22/1999,71,83,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/23/1999,78,88,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/1999,78,86,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/1999,75,83,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/1999,82,91,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/1999,83,90,75,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/1999,83,91,75,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/1999,83,90,76,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/1999,75,80,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/1999,74,76,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/1999,81,86,75,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/1999,81,87,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/1999,88,96,79,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/1999,92,101,82,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/1999,92,101,83,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/1999,85,93,77,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/1999,80,87,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/1999,78,84,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/1999,76,86,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/1999,72,83,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/1999,71,80,62,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/1999,71,78,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/1999,70,76,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/1999,77,90,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/1999,85,97,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/1999,88,98,77,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/1999,89,98,79,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/1999,89,97,77,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/1999,78,87,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/1999,77,82,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/1999,78,83,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/1999,82,92,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/1999,88,97,79,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/1999,87,97,77,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/1999,84,93,75,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/1999,85,96,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/1999,84,97,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/1999,84,93,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/1999,83,92,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/1999,83,90,75,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/1999,89,98,79,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/1999,81,90,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/1999,78,87,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/1999,79,88,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/1999,79,90,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/1999,78,88,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/1999,78,88,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/1999,77,81,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/1999,74,82,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/1999,71,80,62,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/1999,77,84,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/1999,81,88,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/1999,81,88,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/1999,78,86,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/1999,75,82,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/1999,77,86,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/1999,79,86,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/1999,81,88,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/1999,76,82,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/1999,67,74,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/1999,62,64,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/1999,66,72,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/1999,74,86,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/1999,78,87,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/1999,75,81,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/1999,73,76,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/1999,75,82,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/1999,79,87,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/1999,77,89,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/1999,65,71,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/1999,68,75,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/1999,70,77,62,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/1999,73,83,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/1999,73,83,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/1999,75,81,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/1999,74,76,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/1999,79,83,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/1999,76,79,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/1999,77,81,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/1999,77,82,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/1999,72,75,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/1999,71,79,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/1999,71,81,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/1999,,77,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/1999,,77,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/1999,69,71,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/1999,67,75,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/1999,66,72,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/1999,65,75,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/1999,67,75,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/1999,68,74,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/1999,61,67,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/1999,54,58,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/1999,61,71,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/1999,68,77,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/1999,68,78,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/1999,62,71,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/1999,66,73,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/1999,72,78,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/1999,71,74,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/1999,64,70,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/1999,61,71,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/1999,64,73,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/1999,68,75,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/1999,60,70,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/1999,50,53,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/1999,55,65,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/1999,46,53,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/1999,53,61,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/1999,64,69,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/1999,64,66,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/1999,63,71,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/1999,58,65,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/1999,62,70,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/1999,54,63,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/1999,50,58,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/1999,60,69,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/1999,64,70,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/1999,54,61,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/1999,48,53,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/1999,53,54,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/1999,52,58,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/1999,55,61,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/1999,50,55,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/1999,49,55,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/1999,50,57,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/1999,56,65,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/1999,53,61,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/1999,48,56,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/1999,59,69,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/1999,60,67,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/1999,64,72,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/1999,61,68,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/1999,61,67,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/1999,52,62,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/1999,48,50,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/1999,54,64,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/1999,59,66,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/1999,44,51,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/1999,42,47,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/1999,52,63,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/1999,65,72,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/1999,52,66,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/1999,43,50,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/1999,51,55,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/1999,52,60,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/1999,42,46,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/1999,37,40,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/1999,39,44,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/1999,43,50,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/1999,54,60,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/1999,61,69,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/1999,58,61,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/1999,55,57,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/1999,58,62,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/1999,61,66,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/1999,54,61,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/1999,56,63,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/1999,56,62,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/1999,47,50,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/1999,41,45,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/1999,34,39,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/1999,29,34,23,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/1999,38,48,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/1999,48,56,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/1999,53,60,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/1999,57,63,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/1999,56,59,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/1999,44,52,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/1999,43,51,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/1999,47,55,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/1999,50,56,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/1999,41,45,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/1999,41,46,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/1999,41,47,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/1999,42,45,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/1999,46,49,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/1999,44,50,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/1999,39,44,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/1999,38,41,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/1999,36,39,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/1999,47,60,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/1999,43,50,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/1999,36,39,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/1999,36,41,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/1999,26,30,22,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/1999,24,28,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/1999,30,35,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/1999,32,35,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/1999,25,29,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/1999,32,36,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/1999,43,50,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/1999,39,43,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/2000,42,50,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/2000,52,60,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/2000,58,64,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/2000,53,60,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/2000,38,47,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/2000,35,42,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/2000,42,49,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/2000,34,38,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/2000,44,51,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/2000,51,58,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/2000,46,52,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/2000,43,47,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/2000,29,39,18,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/2000,18,22,13,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/2000,24,30,17,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/2000,34,46,21,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/2000,14,21,7,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/2000,11,19,3,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/2000,20,29,10,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/2000,26,28,23,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/2000,17,23,10,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/2000,14,20,8,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/2000,23,27,18,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/2000,32,38,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/2000,28,30,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/2000,27,31,22,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/2000,17,22,12,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/2000,16,22,9,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/2000,26,35,17,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/2000,29,36,21,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/2000,34,38,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/2000,31,35,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/2000,25,29,21,
