STATION,NAME,DATE,DASF,MDSF,PRCP,SNOW
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-16,,,0.6,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-17,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-18,,,0.7,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-19,,,0.02,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-20,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-21,,,0.01,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-22,,,1,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-23,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-24,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-25,,,0.04,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-26,,,1.14,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-27,,,0.39,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-28,,,0.23,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-29,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-30,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1869-12-31,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-01,,,0.08,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-02,,,1.18,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-03,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-04,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-05,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-06,,,0.06,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-07,,,0.11,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-08,,,0.1,1
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-09,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-10,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-11,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-12,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-13,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-14,,,0.03,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-15,,,0.32,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-16,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-17,,,0.15,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-18,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-19,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-20,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-21,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-22,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-23,,,0.03,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-24,,,0.05,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-25,,,1.33,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-26,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-27,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-28,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-29,,,0.93,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-30,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-01-31,,,0.04,0.1
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-01,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-02,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-03,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-04,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-05,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-06,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-07,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-08,,,0.82,8
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-09,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-10,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-11,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-12,,,0.03,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-13,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-14,,,0.4,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-15,,,0.42,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-16,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-17,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-18,,,0.41,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-19,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-20,,,0.57,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-21,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-22,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-23,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-24,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-25,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-26,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-27,,,0.03,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-02-28,,,0.15,1.3
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-01,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-02,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-03,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-04,,,0.04,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-05,,,0.02,0.5
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-06,,,0.07,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-07,,,0.5,6
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-08,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-09,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-10,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-11,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-12,,,0.06,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-13,,,0.45,3
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-14,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-15,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-16,,,0.9,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-17,,,0.01,0.1
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-18,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-19,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-20,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-21,,,0.04,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-22,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-23,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-24,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-25,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-26,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-27,,,1.13,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-28,,,0.11,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-29,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-30,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-03-31,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-01,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-02,,,0.92,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-03,,,0.22,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-04,,,0.43,2.5
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-05,,,0.87,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-06,,,0.17,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-07,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-08,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-09,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-10,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-11,,,0.57,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-12,,,0.17,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-13,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-14,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-15,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-16,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-17,,,0.8,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-18,,,0.44,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-19,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-20,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-21,,,0.01,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-22,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-23,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-24,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-25,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-26,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-27,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-28,,,0.47,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-29,,,0.04,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-04-30,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-01,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-02,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-03,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-04,,,0.06,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-05,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-06,,,0.16,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-07,,,0.08,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-08,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-09,,,0.02,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-10,,,0.46,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-11,,,0.34,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-12,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-13,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-14,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-15,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-16,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-17,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-18,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-19,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-20,,,0.16,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-21,,,0.1,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-22,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-23,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-24,,,0.04,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-25,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-26,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-27,,,0.13,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-28,,,0.1,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-29,,,0.18,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-30,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-05-31,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-01,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-02,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-03,,,0.03,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-04,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-05,,,0.01,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-06,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-07,,,0.1,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-08,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-09,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-10,,,1.05,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-11,,,0.2,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-12,,,0.02,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-13,,,0.03,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-14,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-15,,,0.19,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-16,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-17,,,0.13,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-18,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-19,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-20,,,0.08,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-21,,,0.01,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-22,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-23,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-24,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-25,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-26,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-27,,,0.93,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-28,,,0.04,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-29,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-06-30,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-01,,,0.02,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-02,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-03,,,0.24,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-04,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-05,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-06,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-07,,,0.27,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-08,,,1,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-09,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-10,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-11,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-12,,,0.22,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-13,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-14,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-15,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-16,,,0.06,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-17,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-18,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-19,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-20,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-21,,,0.4,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-22,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-23,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-24,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-25,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-26,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-27,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-28,,,1.55,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-29,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-30,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-07-31,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-01,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-02,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-03,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-04,,,0.36,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-05,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-06,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-07,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-08,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-09,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-10,,,0.25,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-11,,,1.16,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-12,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-13,,,0.72,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-14,,,0.3,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-15,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-16,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-17,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-18,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-19,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-20,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-21,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-22,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-23,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-24,,,0.01,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-25,,,0.24,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-26,,,0.03,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-27,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-28,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-29,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-30,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-08-31,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-01,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-02,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-03,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-04,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-05,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-06,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-07,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-08,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-09,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-10,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-11,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-12,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-13,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-14,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-15,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-16,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-17,,,0.85,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-18,,,0.04,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-19,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-20,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-21,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-22,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-23,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-24,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-25,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-26,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-27,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-28,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-29,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-09-30,,,1.63,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-01,,,0.02,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-02,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-03,,,0.81,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-04,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-05,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-06,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-07,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-08,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-09,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-10,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-11,,,0.3,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-12,,,1.91,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-13,,,0.01,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-14,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-15,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-16,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-17,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-18,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-19,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-20,,,0.93,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-21,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-22,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-23,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-24,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-25,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-26,,,0.12,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-27,,,0.06,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-28,,,0.02,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-29,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-30,,,0.07,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-10-31,,,0.72,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-01,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-02,,,0.36,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-03,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-04,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-05,,,0.01,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-06,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-07,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-08,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-09,,,0.26,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-10,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-11,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-12,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-13,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-14,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-15,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-16,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-17,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-18,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-19,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-20,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-21,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-22,,,1.39,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-23,,,0.09,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-24,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-25,,,0.15,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-26,,,0.16,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-27,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-28,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-29,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-11-30,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-12-01,,,0,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1870-12-02,,,0,0
