Well_ID,Lat,Lon,Depth,Drink,Si,P,S,Ca,Fe,Ba,Na,Mg,K,Mn,As,Sr,F,Cl,SO4,Br
6017,23.78,91.43,52,Y,43796.66,1.06514,2842.85,47457.35,2.39047,70.28,11.47883,18.22,3119.58,1.47,192.31,195.19,0.2695,31.1486,7.2703,0.0351
6043,23.04,89.63,45,N,,,,,,,,,,,,,,,,
6057,24.73,90.44,60,N,47832.61,1.28081,2514.72,59863.96,3.31555,94.41,35.10167,26.16,3858.73,1.66,334.51,255.63,0.252,41.5804,6.6107,0.0307
6067,24.77,90.38,60,Y,34603.07034,1.283920324,14.79250998,39225.24301,3.860276278,84.29073532,13.70700841,11.27312369,2714.441943,0.778161649,249.6717431,153.2938042,0.2282,8.3137,,0.0142
6078,23.76,89.92,35,Y,,,,,,,,,,,,,,,,
6081,22.82,90.84,135,Y,,,,,,,,,,,,,,,,
6086,24.61,90.98,30,Y,45432.57,0.2919,1679.38,75813.28,3.45364,87.43,34.09465,31.92,3977.11,1.27,90.02,318.21,0.1394,48.3568,3.8972,0.0356
6093,23.74,91.09,175,Y,,,,,,,,,,,,,,,,
6097,24.11,91.32,30,Y,32928.26116,0.020128567,7156.86406,37671.3922,0.884637326,63.12077456,29.13715565,21.8881836,4468.083113,0.134418502,0.279806926,143.9066321,0.1657,55.0958,20.8049,0.0327
6102,24.61,90.98,45,Y,,,,,,,,,,,,,,,,
6107,24.69,90.32,60,Y,,,,,,,,,,,,,,,,
6110,23.85,91.05,35,N,48694.33095,1.698357632,652.7433041,72279.13573,11.88123365,147.3273297,28.17044357,32.19855959,3295.245618,1.788682069,195.7258164,259.7809637,0.2493,70.1371,1.5333,0.0345
6122,23.79,90.26,135,Y,,,,,,,,,,,,,,,,
6125,24.28,91.57,120,Y,,,,,,,,,,,,,,,,
6131,23.93,90.95,45,Y,,,,,,,,,,,,,0.0902,20.5654,5.2605,0.0125
6137,24.35,91.01,75,Y,41473.39,0.43842,364.13,50699.43,4.67593,79.1,16.82115,15.22,3357.51,2.33,309.92,205.5,0.3205,14.3618,0.394,0.0225
6157,24.6,89.94,60,Y,40634.78,0.53431,488.93,61454.19,2.85465,83.35,44.24241,22.53,4588.21,1.75,136.46,236,0.2359,48.7604,1.1234,0.1375
6178,24,90.88,60,N,,,,,,,,,,,,,0.311,12.2352,0.1616,0.0165
6193,23.41,90.75,95,Y,50755.27,0.12099,16573.72,59451.9,6.98845,108.04,36.45165,38.89,4049.22,1.07,14.97,188.09,0.1012,91.0385,44.2928,0.051
6194,23.54,91.27,45,Y,,,,,,,,,,,,,,,,
6219,22.85,90.39,45,Y,,,,,,,,,,,,,,,,
6244,24.15,90.93,60,Y,45978.66,0.22612,5037.21,45983.29,2.41923,59.81,27.93422,16.58,3551.13,2.12,61.06,177.79,0.1361,17.2928,14.0048,0.0262
6245,24.35,90.5,75,N,38582.28234,2.025014021,16.70981055,46774.09817,10.76174304,121.5924218,21.74952894,22.27158703,5205.536157,0.349898943,141.1809199,222.2203151,0.2673,26.2487,0.1408,0.039
6252,23.52,89.65,135,Y,,,,,,,,,,,,,,,,
6254,23.54,90.13,60,Y,,,,,,,,,,,,,,,,
6266,23.94,91.12,45,Y,39030.31086,0.823484419,589.9580062,21896.30258,1.864469139,37.44407478,52.20310665,12.37788504,2808.464141,1.087102585,100.3877406,81.07828886,0.2082,46.7337,1.4801,0.1018
6289,23.64,89.77,45,Y,,,,,,,,,,,,,,,,
6309,23.46,89.71,45,N,,,,,,,,,,,,,,,,
6310,24.02,91.07,166,Y,24667.02457,1.465142356,728.0042621,9222.317546,2.076843507,64.68490402,61.37925654,15.68522089,4280.756662,0.027390022,37.76263463,144.4528996,1.247,69.3696,1.7138,0.1989
6330,23.35,89.7,45,Y,45307.08,0.07367,63.77,38806.46,5.8313,12.05,23.14917,14.18,1402.51,0.08,0.56,285.47,0.5709,8.5359,0.2705,0.0235
6341,24.04,91,105,Y,12605.5767,0.812546558,104.4833299,15122.27977,2.012216604,12.63788671,36.18305348,37.09227476,9656.196184,0.022021184,95.99516628,209.8612806,0.0787,32.2331,0.2616,0.049
6342,24.34,90.2,45,Y,,,,,,,,,,,,,,,,
6356,22.88,91.28,70,N,30520.74,1.29952,14113.2,56910.44,14.60408,270.25,49.56872,35.27,31596.37,1.4,420.61,419.29,0.2433,90.1466,38.0392,0.1306
6370,24.69,90.29,60,Y,,,,,,,,,,,,,,,,
6378,23.08,91.03,45,Y,46628.42,0.15516,3259.72,33406.96,1.5159,34.85,8.36451,12.22,2370.92,1.1,41.14,113.08,0.1743,16.5247,8.48,0.0161
6387,23.14,91.29,60,Y,,,,,,,,,,,,,,,,
6391,24.54,90.01,45,N,48760.85,1.95207,39385.05,116040.62,8.90861,223.87,48.07584,43.89,5137.54,2.94,251.56,498.99,0.1938,115.5793,,0.035
6394,23.49,90.55,60,N,,,,,,,,,,,,,,,,
6413,24.25,89.67,75,N,,,,,,,,,,,,,,,,
6479,24.62,90.12,45,Y,59049.94731,2.856156807,2352.811426,26092.32095,3.68683661,12.7871277,32.17398843,32.29849132,4160.705591,0.109098194,5.018213316,170.0102787,0.2895,41.2589,6.2993,0.9948
6490,24.28,90.8,42,Y,42450.23,0.24568,4274.99,37310.81,1.38394,57.28,19.25118,16.59,3477.15,1.63,98.93,168.55,0.0991,21.4871,12.1005,0.0132
6498,23.61,91.4,0,N,,,,,,,,,,,,,,,,
6502,24.54,90.17,45,Y,43054.76,0.50428,1378.33,43203.79,11.86787,56.83,14.86164,20.04,2940.5,2.4,172.07,168.68,0.1275,32.8755,3.4333,0.0254
6503,23.24,89.93,45,Y,41066.03218,0.038187436,9562.221647,39573.65779,5.312366876,135.4995689,49.51377632,28.29719189,5067.66203,5.827595559,10.64892967,113.4018359,0.0505,88.067,27.1032,0.0402
6508,23.74,90.94,60,Y,,,,,,,,,,,,,,,,
6516,23.38,90.28,0,N,,,,,,,,,,,,,,,,
6517,23.79,91.12,60,Y,34710.98,0.92183,6845.59,38325.2,24.16738,184.46,38.09861,21.83,4184.29,1.44,33.52,161.94,0.0724,51.3535,17.4455,0.083
6540,24.07,89.95,45,Y,,,,,,,,,,,,,,,,
6540,24.55,90.47,160,Y,,,,,,,,,,,,,,,,
6564,23.16,89.74,150,Y,48378.03629,0.495930507,184.7755731,6235.066232,2.328716222,22.43623642,50.88654479,3.592368243,1476.027037,0.212296499,21.40869987,50.75274685,0.5997,26.7331,0.4701,0.044
6574,24.38,90.87,45,Y,,,,,,,,,,,,,,,,
6582,23.72,90.19,60,N,,,,,,,,,,,,,,,,
6583,22.87,90.63,114,Y,38943.68,0.55899,-28.5,43992.4,13.90031,102.22,14.35242,17.4,3323.32,1.62,339.3,225.76,0.2133,2.9106,0.134,0.0133
6603,23.23,89.75,45,Y,38055.13,0.13266,17046.79,56934.98,4.88119,161.71,36.30583,36.39,8236.96,1.44,38.2,204.97,0.0948,96.7537,45.1097,0.0356
6626,24.2,91.09,45,Y,,,,,,,,,,,,,,,,
6647,23.88,90.33,240,Y,,,,,,,,,,,,,,,,
6653,23.66,89.93,45,Y,42694.03,0.47706,3781.95,39277.07,3.8345,65.17,27.6006,14.51,3467.03,1.6,85.38,162.14,0.1293,17.9615,10.2291,0.0325
6656,23.31,89.81,45,Y,41206.41,2.58407,-18.22,53456.49,6.19736,96.72,27.20776,16.45,3429.18,0.85,148.84,252.32,,,,
6671,24.48,90.92,185,Y,42071.32,0.02436,41.79,8376.27,2.57144,44.89,47.02506,4.38,947.59,1.02,0.16,70.71,0.6078,11.0159,0.2894,0.022
6677,23.27,90.57,45,N,52553.84376,0.449840537,44.03657108,76036.64918,1.701042917,85.8955562,27.68572603,19.81954808,4279.543395,1.705368057,108.3137984,300.4789782,0.1779,120.3241,0.2088,0.2991
6709,24.44,90.9,45,N,,,,,,,,,,,,,,,,
6712,24.06,90.48,60,Y,37042.85,1.85692,-31.3,49722.78,8.57953,108.56,14.99651,16.71,3307.32,1.06,182.19,225.37,0.2454,18.0821,0.1502,0.011
6718,23.75,89.85,55,Y,65252.07066,3.779362215,49.88336931,30718.5539,4.780013319,25.13874137,26.2233347,39.85157999,6031.182724,0.179150266,8.461114304,256.2395789,0.1925,14.4251,0.1654,0.0453
6724,23.03,90.66,30,Y,31050.5,0.05244,3175.03,14217.53,3.48172,46.27,11.14431,8.24,13465.2,0.19,1.08,62.12,0.1875,17.8875,9.247,0.011
6730,23.52,90.74,58,Y,,,,,,,,,,,,,,,,
6742,23.01,90.8,180,Y,23141.3,0.52121,-7.9,15933.7,2.27999,35.42,52.28908,7.75,2488.38,0.14,12.12,157.73,1.4921,109.2983,0.1358,0.6205
6745,24.05,90.54,65,Y,41472.92,0.26757,66.93,45130.78,2.09749,65.83,18.73764,18.09,4313.12,1.95,87.1,175.36,0.1884,21.1716,0.1888,0.0237
6752,23.55,91.51,45,Y,,,,,,,,,,,,,,,,
6767,24.25,89.93,45,N,,,,,,,,,,,,,,,,
6786,24.47,89.95,115,Y,,,,,,,,,,,,,,,,
6816,23.29,89.79,45,Y,,,,,,,,,,,,,,,,
6828,23.83,91.49,135,Y,63439.17423,0.384896912,645.8211782,10863.7747,0.606379775,25.46520852,50.02499189,6.225736393,1216.354023,0.080080575,0,101.8492299,0.3974,23.0594,1.6911,0.1063
6828,23.36,90.31,45,Y,31087.71,0.38326,4119.56,35128.41,12.31994,100.28,20.6956,23.27,3588.52,1.25,18.41,135.86,0.1266,35.1617,11.5673,0.0423
6835,23.6,90.8,60,Y,,,,,,,,,,,,,,,,
6872,23.03,90.65,120,Y,60532.72955,0.199286023,652.9698265,13593.39436,1.481847347,25.31546896,48.2826252,7.887453156,1590.23844,0.042144035,0.237838032,108.2814017,0.4025,24.4353,1.7922,0.1005
6890,23.9,89.94,60,Y,,,,,,,,,,,,,,,,
6909,23.47,89.79,70,Y,,,,,,,,,,,,,,,,
6923,24.62,89.89,45,Y,36918.54,1.9071,289.62,58589.99,8.08448,123.61,26.89008,25.43,3978.44,0.94,241.98,237.6,0.2871,48.4149,0.6873,0.0334
6973,23.81,90.43,45,Y,,,,,,,,,,,,,,,,
6981,23.52,91.45,30,Y,,,,,,,,,,,,,,,,
6992,24.57,90.47,45,N,44231.93,1.81985,37.03,43570.53,18.8936,157.74,12.57548,12.69,4874.63,1.83,156.57,193.76,0.2656,16.8169,0.1336,0.0221
7007,22.82,91.1,45,Y,41430.7,0.33889,27.17,52743.17,4.12528,73.48,21.13392,18.53,3659.05,1.7,304.69,240.61,0.3238,23.6358,0.1587,0.0467
7009,24.67,91.25,45,Y,,,,,,,,,,,,,,,,
7010,24.12,91.11,55,N,,,,,,,,,,,,,,,,
7016,23.68,89.86,45,Y,41012.87,0.50908,154.87,54838.69,0.44238,57.57,17.50458,16.89,3062.08,1.08,216.65,213.66,0.1749,20.1974,0.4137,0.026
7031,23.16,90.51,60,N,,,,,,,,,,,,,,,,
7034,23.95,89.63,75,N,,,,,,,,,,,,,,,,
7050,23.55,90.71,45,N,41633.33,0.88389,10696.58,33790.14,16.30465,176.81,39.58121,22.14,11671.49,1.12,56.93,134.8,0.1307,50.99,27.7696,0.0348
7066,24.24,90.42,45,Y,,,,,,,,,,,,,,,,
7066,23.06,89.96,75,Y,40496.03,1.26098,-17.23,52187.02,5.70148,86.75,14.3448,23.57,3357.47,1.44,169.51,225.77,0.1768,31.481,0.1531,0.039
7086,22.83,90.37,45,Y,39978.99,1.45012,1039.19,26572.95,1.75785,35.19,9.96797,8.65,2247.48,0.26,122.32,114.15,0.1971,6.5818,2.5382,
7094,23.89,90.82,45,Y,42163.46,0.3918,583.78,61908.96,8.20801,81.48,15.3766,17.36,3482.8,1.6,186.7,271.05,0.2381,20.4052,1.3647,0.022
7101,23.93,91.02,0,Y,,,,,,,,,,,,,,,,
7114,23.26,90.73,0,N,,,,,,,,,,,,,,,,
7126,24.73,89.77,45,Y,,,,,,,,,,,,,,,,
7164,23.4,89.91,60,Y,57500.05439,0.771405351,16316.84091,110683.8083,5.441941752,168.6761442,53.32722875,47.70939192,5210.459739,2.47741785,150.0650083,418.4791321,0.1476,160.6511,46.0183,0.1535
7173,23.93,90.88,60,Y,37859.38,0.52748,51.5,32635.53,12.68905,168.29,22.11487,16,12582.19,0.75,26.66,139,0.1435,30.7762,0.1924,0.0893
7194,22.84,91.36,90,N,,,,,,,,,,,,,,,,
7232,23.11,90.6,60,Y,35904.84,0.05336,7506.55,58185.63,2.02822,233.94,46.32637,32.68,16657.25,0.6,7.1,182.54,0.0868,99.6083,21.0984,0.0667
7245,22.95,90.32,45,N,42938.73,1.07329,2630.88,41630.3,0.54079,50.03,15.90617,15.46,3199.52,1.75,164.23,169.78,0.2142,26.9133,7.2875,0.0228
7269,24.23,91.51,45,Y,46709.42,0.26956,427.05,57740.01,0.16068,55.66,31.14446,16,3407.34,0.92,61.27,224.2,0.2393,19.5972,0.9378,0.0282
7272,24.19,90.8,30,Y,,,,,,,,,,,,,,,,
7291,23.09,91.36,50,Y,,,,,,,,,,,,,,,,
7307,24.34,91.61,37,Y,48008.13,0.57658,6243.79,69951.05,1.87777,102.04,42.90256,31.65,3717.74,2.11,98.69,279.25,0.2114,82.7876,15.7474,0.036
7315,23.37,91.05,45,N,37348.78,1.16158,2659.91,32462.66,23.14466,121.65,18.74916,19.69,4447.87,1.75,45.63,165.15,0.1,19.3034,7.1935,0.0454
7323,23.95,90.21,90,N,46175.8,1.0358,5372.4,57760.15,7.00183,116,22.1058,21.15,3683.06,1.02,135.89,245.83,0.0881,50.8829,13.9104,0.0213
7351,24.31,91.44,40,Y,32439.3,0.70894,2438.11,29501.23,14.89784,120.52,22.51287,22.99,3394.08,0.56,12.23,94.24,0.1202,48.8773,6.3177,0.0216
7353,24.54,91.3,60,Y,,,,,,,,,,,,,,,,
7353,24.76,89.9,35,Y,,,,,,,,,,,,,0.1062,88.3542,36.2969,0.0378
7357,24.46,91.4,45,Y,,,,,,,,,,,,,,,,
7363,23.41,91.08,60,N,36502.69,1.09748,184.26,37538.18,9.10754,118.86,12.85978,12.83,3796.98,1.31,104.85,174.88,0.1235,12.8452,0.4121,0.0128
7371,23.84,89.81,45,Y,,,,,,,,,,,,,,,,
7390,23.78,91.16,75,Y,,,,,,,,,,,,,0.1177,49.5265,0.6321,0.0724
7406,24.11,91.37,75,Y,,,,,,,,,,,,,,,,
7429,24.16,91.28,75,Y,,,,,,,,,,,,,,,,
7430,23.27,90.91,55,N,,,,,,,,,,,,,,,,
7463,24.62,90.49,30,Y,,,,,,,,,,,,,,,,
7465,23.12,90.29,45,Y,,,,,,,,,,,,,,,,
7474,23.33,89.67,45,Y,,,,,,,,,,,,,,,,
7481,23.55,89.97,45,N,49230.01,0.45199,9833.16,52772.95,12.93109,95.43,23.74711,27.15,7848.76,2.45,87.29,207.81,0.0777,68.6489,25.5985,0.0538
7501,24.58,90.06,75,N,,,,,,,,,,,,,,,,
7511,23.1,91.34,45,N,,,,,,,,,,,,,,,,
7513,23.49,90.29,45,N,27328.83,1.27155,4296.98,24954.77,5.55724,96.93,50.49349,9.32,4886.8,0.68,307.35,144.99,0.4984,51.415,11.4623,0.0628
7516,24.26,90.92,135,Y,28547.42,1.36685,-1.9,4319.94,1.85441,12.35,46.04787,3.39,997.59,0.05,8.05,58.64,0.5079,21.3625,0.1293,0.0706
7524,23.56,91.16,85,N,36037.59,3.21622,24.09,68483.55,5.94375,102.01,16.26112,17.48,4539.03,1.19,473.34,300.24,0.3642,27.486,0.1777,0.0273
7539,24.51,90.41,60,Y,,,,,,,,,,,,,,,,
7540,23.81,91.54,60,Y,41842.9,0.53415,11078.76,76365.46,6.27815,139.34,38.12431,32.41,6858.41,3.04,88.13,244.36,0.1293,80.2335,30.2966,0.0593
7540,24.1,91.03,75,N,33576.24,0.73396,208.06,70891.39,4.55444,109.27,14.01608,24.86,4190.81,1.87,282,289.16,0.2025,17.3717,0.4885,0.0172
7580,23.46,90.23,45,Y,30947.78,0.15115,1254.29,19043.54,1.38112,45.29,43.56133,11.28,3333.86,0.76,38.03,82.65,0.1269,21.4893,3.2649,0.0223
7585,23.4,91.16,45,Y,40502.23,0.39746,7347,40166.83,2.6113,81.13,18.61489,21.07,3325,1.82,29.8,167.32,0.0737,11.2285,19.2442,0.0097
7609,23.3,89.64,45,N,28384.25,1.50584,3321.24,49767.94,9.94565,258.47,48.3059,30.48,20802.82,1.25,269.63,236.17,0.4489,77.8141,8.0878,0.1127
7612,23.66,89.62,75,Y,,,,,,,,,,,,,,,,
7621,23.25,91.62,30,Y,42670.87,0.15032,14878.43,43026.72,3.78072,81.09,38.31747,23.27,3439.35,1.49,29.6,160.11,0.1219,64.3745,39.1761,0.0335
7626,22.86,91.06,55,N,36415.34,1.37016,9.95,51427.39,6.77264,86,22.51727,20.86,3755.85,0.73,213.9,213.57,0.2647,46.9463,0.6627,0.027
7636,24.54,91.15,75,Y,43792.16,0.30764,2531.9,33705.25,4.19605,61.51,22.16908,15.79,3990.59,1.92,128.71,143.01,0.1147,15.8713,6.9333,0.0337
7636,23.78,91.45,105,N,26387.23,1.35565,16.07,80298.82,11.8055,176.21,20.82832,30.02,4468.95,0.37,319.19,434.86,0.1741,37.7899,0.1348,0.0381
7637,23.85,90.69,57,Y,,,,,,,,,,,,,,,,
7681,23.08,89.69,45,N,,,,,,,,,,,,,,,,
7686,24.04,91.59,60,Y,,,,,,,,,,,,,,,,
7691,23.06,91.51,185,Y,,,,,,,,,,,,,,,,
7699,24.21,90.76,45,N,,,,,,,,,,,,,,,,
7710,23.74,91.16,45,Y,,,,,,,,,,,,,,,,
7713,23.69,90.44,45,Y,,,,,,,,,,,,,,,,
7718,23.36,90.4,55,N,36297.76,0.83079,51.49,47801.49,24.74602,129.08,36.58383,22.68,3622.24,1.32,150.25,183.24,0.2235,43.3985,0.1325,0.0486
7756,24.54,91.15,30,Y,,,,,,,,,,,,,,,,
7756,23.61,91.6,60,N,24654.75,1.57674,13.76,59264.68,7.3724,107.02,9.39068,17.35,3342.33,0.7,358.14,260.26,0.2804,8.5155,0.1471,0.0221
7767,24.46,90.01,60,N,,,,,,,,,,,,,,,,
7775,24.74,89.96,45,Y,43091.96,0.06952,4585.76,33409.09,0.9994,66.35,16.31688,21.15,3010.77,1.83,14.09,119.46,0.1013,30.4146,11.9733,0.0272
7846,23.31,91.13,45,Y,30661.03,1.35626,2650.05,49034.21,15.53252,113.15,32.96297,19.26,3396.32,1.95,144.35,228.48,0.173,49.2251,6.8687,0.0282
7846,23.33,91.44,45,Y,,,,,,,,,,,,,,,,
7855,22.96,90.49,37,Y,,,,,,,,,,,,,,,,
7864,24.43,90.46,120,Y,,,,,,,,,,,,,,,,
7872,23.13,90.04,75,Y,36938.92,1.30263,150.04,51634.46,11.78084,86.47,14.26337,20.23,3376.71,1.01,216.58,241.06,0.2116,17.3713,0.4071,0.0233
7890,23.2,90.18,45,Y,,,,,,,,,,,,,,,,
7905,23.78,91.41,30,N,,,,,,,,,,,,,,,,
7934,23.49,90.91,55,Y,29465.39,1.8428,24.98,59808.12,5.79008,72.45,15.51265,16.07,3720.2,1,235.15,234.87,0.2645,45.6488,0.1255,0.0507
7950,23.58,90.41,45,Y,,,,,,,,,,,,,,,,
7951,23.59,90.69,45,Y,,,,,,,,,,,,,,,,
7954,23.44,91.34,45,N,,,,,,,,,,,,,,,,
7996,23.94,89.63,120,Y,,,,,,,,,,,,,,,,
7998,24.25,89.92,45,Y,41179.57,0.17927,7442.38,45956.8,9.728,182.73,40.55156,35.94,16563.94,1.44,13.3,131.17,0.1176,65.2921,21.081,0.0551
8021,23.08,90.72,40,Y,28708.36,0.41474,1275.25,64305.47,2.59536,105.37,13.65818,18.76,3257.49,1.73,67.88,234.75,0.1058,11.0739,3.5113,0.0217
8047,22.92,90.1,165,Y,44382.84,0.31899,478.88,19084.08,9.69038,42.91,47.28749,13.98,1441.18,1.06,1.55,187.23,0.4719,38.389,1.1783,0.0681
8051,24.61,90.16,55,Y,25777.85,1.12134,12384,65864.86,16.53784,199.21,49.44986,24.37,5524.53,2.01,308.88,367.39,0.2568,81.816,35.8565,0.0895
8055,24.37,90.17,45,Y,25270.46,0.57758,17330.71,49069.75,14.03652,195.24,67.73957,29.85,4598.47,2.91,111.78,181.37,0.1317,76.9407,50.6488,0.0504
8064,24.05,90.57,45,Y,,,,,,,,,,,,,,,,
8081,22.97,89.78,175,Y,39576.23,0.00821,553.48,9367.64,0.09201,60.68,51.28317,4.59,1226.1,0.72,2.42,82.26,0.5725,30.6349,1.6495,0.1071
8085,23.63,90.33,45,Y,27488.16,0.15686,2093.84,31117.32,3.17197,54.42,14.54756,9.92,3410.1,1.89,52.51,125.53,0.1056,26.3745,5.8698,0.017
8090,23.8,90.8,115,Y,,,,,,,,,,,,,,,,
8106,23.31,90.71,60,Y,,,,,,,,,,,,,,,,
8114,23.22,91.56,60,Y,62356,4.26204,1.67,27613.5,5.23493,39.37,48.82369,41.51,9693.89,0.07,39.87,280.73,0.2101,60.6482,,0.0814
8117,24.26,90.97,45,Y,34405.56,0.66422,3466.28,39300.28,3.56056,108,30.1538,27.59,8230.09,2.79,154.69,133.42,0.1807,38.4574,9.7063,0.0275
8119,23.54,90.36,70,Y,41304.39,1.77807,1583.49,62827.16,11.08897,226.3,24.68696,22.99,3827.11,0.31,91.2,259.23,0.2564,45.196,3.9004,0.0382
8129,23.4,90.63,60,Y,29686.67,1.03936,1800.15,36759.86,11.90248,108.86,17.5863,17.01,2546.22,1.45,12.37,133.1,0.0762,16.4093,4.4271,0.0158
8140,22.96,89.94,45,Y,43278.69,0.28053,3687.04,54291.51,2.29089,85.52,41.43421,24.38,3886.22,2.33,79.28,191.96,0.1009,69.5697,10.1952,0.0408
8153,22.9,90.34,60,N,,,,,,,,,,,,,,,,
8185,23.34,91.47,45,Y,36347.96,0.06208,8975.35,30435.99,2.15089,79.37,31.7507,22.47,3601.28,1.44,8.57,113.19,0.0796,27.9196,22.2377,0.0164
8216,23.11,91.07,47,N,,,,,,,,,,,,,,,,
8226,24.17,90.82,45,Y,36246.1,2.07313,9984.13,115992.91,9.54706,168.51,32.83876,40.34,14744.39,1.83,192.69,569.88,0.1443,74.157,27.5541,0.0453
8227,24.05,90.25,30,Y,,,,,,,,,,,,,,,,
8230,22.92,90,210,Y,36157.55,0.18287,487.49,19223.09,0.02888,84.52,44.19636,8.59,1693.66,0.06,0.65,169.57,,,,
8231,24.3,89.67,90,N,,,,,,,,,,,,,,,,
8245,23.19,90.76,204,Y,,,,,,,,,,,,,,,,
8247,23.69,90.16,0,Y,,,,,,,,,,,,,,,,
8267,24.07,89.86,45,Y,40159.8,1.41636,7851.18,83591.39,14.98224,167.53,35.29772,33.74,8175.36,3.68,169.07,390.36,0.1567,78.0232,20.8696,0.0582
8281,23.97,89.91,110,Y,36807.93,1.40889,-23.72,65266.94,7.9109,77.54,15.17329,22.23,3485,0.43,181.16,273.49,0.157,16.8998,0.1428,0.0213
8292,24.25,91.04,60,Y,,,,,,,,,,,,,,,,
8303,23.09,90.18,0,Y,,,,,,,,,,,,,,,,
8308,24.73,89.68,45,N,26955.37,1.21706,1.91,50800.17,5.24593,83.87,11.41028,17.97,3599.2,0.55,220.03,227.2,0.3374,7.5598,0.138,0.0115
8310,23.46,90.12,30,Y,,,,,,,,,,,,,,,,
8322,23.77,90.34,50,Y,,,,,,,,,,,,,,,,
8340,22.99,89.85,30,Y,36352.79,0.02033,11643.95,31991.03,0.27466,233.51,38.0344,15.93,31151.51,3.22,0.46,188.95,0.0567,44.5639,33.2595,0.0326
8346,24.01,91.54,0,Y,,,,,,,,,,,,,,,,
8356,23.45,90.18,120,Y,,,,,,,,,,,,,,,,
8358,24.4,90.36,45,Y,,,,,,,,,,,,,,,,
8365,23.01,91.07,60,Y,30684.2,0.36033,409,14581.94,5.58568,33.62,10.23554,5.93,2677.34,1.51,65.03,47.38,0.1625,7.4413,1.0063,0.0134
8400,23.64,90.12,30,Y,25863.98,0.01916,7776.76,29525.06,2.66864,63.22,18.77224,16.22,2722.18,0.09,0.26,97.35,0.1162,34.2936,21.0141,0.0199
8419,23.83,90.2,120,Y,,,,,,,,,,,,,,,,
8478,23.74,90.28,90,Y,47162.21,0.01596,420.94,16498.6,3.40901,53.11,47.40246,8.44,2064.1,0.57,0.1,133.63,0.3403,108.3354,1.1172,0.3961
8486,22.89,91.25,75,Y,,,,,,,,,,,,,,,,
8511,23.04,90.06,45,Y,27427.54,0.66829,9255.33,41469.41,3.23187,85.54,62.48914,16.09,3962.79,0.98,244,199.9,0.2216,63.7562,26.701,0.0606
8513,22.89,90.12,70,N,25419.35,1.21004,38.81,42059.82,10.1379,115.34,21.68214,15.93,3919.93,1.4,276.18,217.12,0.226,32.4911,0.2188,0.0452
8522,24.67,91.44,55,Y,29998.53,2.22376,15.18,51183.25,7.81931,89.26,15.08948,14.1,3637.11,1.36,256.61,233.19,0.296,36.6673,0.12,0.038
8526,22.9,89.64,30,Y,,,,,,,,,,,,,,,,
8558,24.59,90.55,45,Y,,,,,,,,,,,,,,,,
8582,22.78,90.92,70,Y,,,,,,,,,,,,,,,,
8587,23.6,91.43,45,Y,,,,,,,,,,,,,,,,
8614,24.61,91.18,90,Y,,,,,,,,,,,,,,,,
8630,23.11,90.8,30,Y,37457.48,0.12093,15861.84,34454.11,0.5834,163.71,57.89679,27.91,42938.09,0.77,1.08,99.55,0.0988,90.858,42.6469,0.0618
8651,23.76,91.51,45,N,,,,,,,,,,,,,,,,
8660,23,90.02,30,Y,,,,,,,,,,,,,,,,
8661,22.91,90.74,45,N,,,,,,,,,,,,,,,,
8666,24.38,90.03,45,Y,30481,0.16029,8594.38,44475.7,0.38659,122.51,23.77519,25.19,6976.06,2.28,27.23,182.64,0.108,37.4938,24.0051,0.018
8699,23.22,89.72,45,Y,,,,,,,,,,,,,,,,
8699,22.9,90.26,45,Y,30086.74,0.11495,3557.26,19039.57,2.75018,39,6.44054,13.93,2427.53,0.56,19.55,56.67,0.1948,5.5175,9.6101,0.0058
8712,23.2,91.43,120,Y,,,,,,,,,,,,,,,,
8728,24.5,91.53,90,Y,,,,,,,,,,,,,,,,
8732,23.51,90.15,45,Y,33800.88,0.09438,8853.07,34823.61,0.62457,73.81,28.17536,24.7,4159.94,1.85,7.9,130.13,0.0779,37.0899,23.092,0.02
8761,22.82,91.36,65,Y,62688.99,4.05799,-7.63,22637.16,4.66648,25.09,34.15923,37.6,7133.57,0.08,17.71,200.96,0.216,61.4258,,0.1251
8777,23.25,90.59,160,Y,,,,,,,,,,,,,,,,
8782,23.27,89.84,45,Y,30196.88,0.06601,2460.57,37718.67,0.56057,55.26,18.12541,15.76,3847.52,0.67,33.2,171.62,0.0823,23.3008,6.8884,0.0101
8794,24.04,90.53,45,Y,37791.41,0.02994,5312.5,44768.78,0.60956,139.17,40.85758,20.19,8843.19,1.87,0.61,162.83,0.1421,33.8284,13.2967,0.0153
8794,24.06,89.66,220,Y,46069.37,0.20053,412.51,19983.74,0.01742,26.42,43.21728,9.76,1500.89,0.11,0.58,173.68,,,,
8796,24.35,90.93,45,N,39154.66,0.97009,-41.39,28240.31,8.53036,87.62,13.574,19.04,5148.59,1.28,32.72,117.95,0.1089,12.2568,0.1672,0.0092
8825,23.61,89.89,45,Y,56369.92,3.86195,2154.5,47757.57,9.12676,122.6,38.19358,76.97,9991.03,0.45,23.88,397.11,0.292,83.3378,4.9341,0.0737
8825,22.94,90.37,120,Y,,,,,,,,,,,,,,,,
8850,23.31,91.28,75,Y,36020.56,0.45845,1026.66,34270.8,2.92633,53.8,10.00657,11.41,3435.7,0.54,54.65,143.59,0.202,7.2984,2.7071,0.01
8859,23.58,89.99,60,N,,,,,,,,,,,,,,,,
